experiment_folder,source,sampling_method,mode,sample_fraction,speedup,speedup_pvalue,delta_mae_vs_baseline,delta_accuracy_vs_baseline,fake_hit_ratio_mean,final_test_mae_mean,final_test_mae_std,final_test_accuracy_mean,final_test_accuracy_std,total_time_sec_mean,total_time_sec_std,mae_pvalue
bupa_Gen_50_Pop_1000,FEC,stratified,stratified,0.1,0.9295882827192282,0.8838517529248338,-0.0807971014492753,0.0807971014492754,0.0,0.3631642512077295,0.0140226701226751,0.6368357487922706,0.0140226701226751,9.853024593989057,1.7152990419082896,1.751689245898241e-06
bupa_Gen_50_Pop_1000,FEC,stratified,stratified,0.2,0.92774971436748,0.882481310815213,-0.0840579710144927,0.0840579710144927,0.0,0.359903381642512,0.012940188633796,0.6400966183574879,0.012940188633796,9.872550829251606,1.903016944194025,8.870937301302035e-07
bupa_Gen_50_Pop_1000,FEC,stratified,stratified,0.3,0.845479569237297,0.9953689904915668,-0.0871980676328502,0.0871980676328503,0.0,0.3567632850241545,0.0132542462978927,0.6432367149758454,0.0132542462978927,10.83320821126302,2.139774183458255,4.655685353290393e-07
bupa_Gen_50_Pop_1000,FEC,stratified,stratified,0.5,0.8545804009743004,0.9926618684988952,-0.0772946859903381,0.0772946859903381,0.0,0.3666666666666666,0.0139825658342089,0.6333333333333333,0.0139825658342089,10.717840242385863,2.121392129374245,3.629582680631609e-06
clean1_Gen_50_Pop_1000,baseline,,baseline_simple,1.0,1.0,,0.0,0.0,0.0,0.0083333333333333,0.0090810394657097,0.9916666666666668,0.0090810394657097,20.275388026237486,6.472488881321447,
clean1_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.1,1.0706255190021727,0.1980139744901502,0.0067543859649122,-0.0067543859649122,0.0,0.0150877192982455,0.0089353204057872,0.9849122807017544,0.0089353204057872,18.937889734903973,5.387563988734624,0.005959950040547
clean1_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.2,0.9433764515987256,0.7874719121540756,0.0014912280701754,-0.0014912280701754,0.0,0.0098245614035087,0.0041848633129391,0.9901754385964912,0.0041848633129391,21.49236181577047,4.959277477416192,0.4265508893498772
clean1_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.3,0.954893516238082,0.7201648490059047,0.0006140350877192,-0.0006140350877192,0.0,0.0089473684210526,0.0045377253180272,0.9910526315789474,0.0045377253180272,21.233140325546263,5.947841816070308,0.7462235993434821
clean1_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.5,0.803870893756134,0.9972166829015892,-0.0010526315789473,0.0010526315789474,0.0,0.0072807017543859,0.0047409014445163,0.992719298245614,0.0047409014445163,25.22219448884328,6.608770925721222,0.5828412118397599
clean1_Gen_50_Pop_1000,FEC,stratified,stratified,0.1,0.9361804147722936,0.7872842345995893,0.0064035087719298,-0.0064035087719297,0.0,0.0147368421052631,0.0081988220670511,0.985263157894737,0.0081988220670512,21.65756483078003,6.640229353733342,0.006607438830011
clean1_Gen_50_Pop_1000,FEC,stratified,stratified,0.2,0.8327374393312468,0.9938521002987172,0.0010526315789473,-0.0010526315789473,0.0,0.0093859649122806,0.0067839408073632,0.9906140350877194,0.0067839408073632,24.34787613550822,5.476670532773182,0.6190577289640704
clean1_Gen_50_Pop_1000,FEC,stratified,stratified,0.3,0.931773837584282,0.8156967437830088,-0.0021052631578947,0.0021052631578947,0.0,0.0062280701754385,0.0050153657399729,0.9937719298245614,0.0050153657399728,21.75998853842417,5.995212873258169,0.2802520410330898
clean1_Gen_50_Pop_1000,FEC,stratified,stratified,0.5,0.8881331878039828,0.9368230046270232,-0.003157894736842,0.003157894736842,0.0,0.0051754385964912,0.0047311531790041,0.9948245614035088,0.0047311531790041,22.82922010421753,6.060274642608088,0.1039214008101207
corral_Gen_50_Pop_1000,baseline,,baseline_simple,1.0,1.0,,0.0,0.0,0.0,0.1052083333333333,0.0500542240697248,0.8947916666666667,0.0500542240697248,16.393979255358378,5.415829941301042,
corral_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.1,1.161565186228614,0.0645705960300334,0.0203124999999999,-0.0203124999999999,0.0,0.1255208333333333,0.0378420453900889,0.8744791666666667,0.0378420453900889,14.113697147369384,5.855581269690883,0.086986113713845
corral_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.2,0.8857414720206105,0.9321471190000876,-0.0091145833333333,0.0091145833333333,0.0,0.09609375,0.0281792012451116,0.90390625,0.0281792012451116,18.50876330534617,5.227077969893489,0.397284799650145
corral_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.3,0.9688730366793497,0.6319822334068621,-0.0059895833333333,0.0059895833333333,0.0,0.09921875,0.0355246897344532,0.90078125,0.0355246897344532,16.920668276151023,6.384628823819051,0.6014562538134063
corral_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.5,0.928201247649823,0.8018282109772623,-0.0091145833333333,0.0091145833333333,0.0,0.09609375,0.031776169292346,0.90390625,0.031776169292346,17.662095689773558,5.876367667137193,0.4117474569537087
corral_Gen_50_Pop_1000,FEC,stratified,stratified,0.1,1.0618567524148292,0.2255167360642025,0.0466145833333333,-0.0466145833333333,0.0,0.1518229166666666,0.0382564403732851,0.8481770833333333,0.0382564403732851,15.438974436124166,4.068683417728385,0.0002031826453143
corral_Gen_50_Pop_1000,FEC,stratified,stratified,0.2,1.0809705769127818,0.2048497471216465,0.0057291666666666,-0.0057291666666666,0.0,0.1109375,0.0270933475075832,0.8890625,0.0270933475075832,15.165981022516888,5.837595385913001,0.5904674117080839
corral_Gen_50_Pop_1000,FEC,stratified,stratified,0.3,0.9815861444090634,0.5988668001203725,-0.0075520833333333,0.0075520833333333,0.0,0.09765625,0.0122284967519519,0.90234375,0.0122284967519519,16.701518607139587,3.736262708033966,0.4356719638947339
corral_Gen_50_Pop_1000,FEC,stratified,stratified,0.5,0.8916003756576534,0.9194182351989348,-0.00625,0.0062499999999999,0.0,0.0989583333333333,0.0307468169648863,0.9010416666666666,0.0307468169648863,18.387138120333358,5.278208988442391,0.5693417130637815
glass2_Gen_50_Pop_1000,baseline,,baseline_simple,1.0,1.0,,0.0,0.0,0.0,0.1939393939393938,0.0583415316290652,0.8060606060606061,0.0583415316290652,12.983974075317382,3.1802743095026,
glass2_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.1,0.857178943951356,0.9577292112858556,0.0588811188811189,-0.058881118881119,0.0,0.2528205128205128,0.0247857353304504,0.7471794871794871,0.0247857353304503,15.147332032521566,5.788888476242553,1.2337355602916078e-05
glass2_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.2,0.8362632828656642,0.9837098358523592,0.0152913752913753,-0.0152913752913753,0.0,0.2092307692307692,0.0191948382279106,0.7907692307692308,0.0191948382279106,15.52617978254954,5.342191186994575,0.18858743638654
glass2_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.3,1.008813994362261,0.4475384956620677,0.0111888111888112,-0.0111888111888112,0.0,0.2051282051282051,0.0198945279397649,0.7948717948717949,0.0198945279397649,12.87053326765696,3.339850200955248,0.3349062844518791
glass2_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.5,0.9452481409363872,0.7921672072140682,0.0011888111888112,-0.0011888111888112,0.0,0.195128205128205,0.0166745543465529,0.8048717948717949,0.0166745543465528,13.73604825337728,3.778860807698216,0.9165985313612142
glass2_Gen_50_Pop_1000,FEC,stratified,stratified,0.1,0.7500148429541359,0.9993631797649908,0.0363170163170163,-0.0363170163170164,0.0,0.2302564102564102,0.0256615302629678,0.7697435897435897,0.0256615302629678,17.31162282625834,5.977517877095719,0.0038608932552851
glass2_Gen_50_Pop_1000,FEC,stratified,stratified,0.2,0.7842072856804956,0.995221548994473,0.0093939393939393,-0.0093939393939395,0.0,0.2033333333333332,0.0198299808215234,0.7966666666666666,0.0198299808215234,16.556813883781434,6.33720337492167,0.4171239437170688
glass2_Gen_50_Pop_1000,FEC,stratified,stratified,0.3,0.8481400913798898,0.9738740559057965,0.0086247086247086,-0.0086247086247086,0.0,0.2025641025641025,0.0121355482730248,0.7974358974358975,0.0121355482730248,15.308761143684388,5.421860733040606,0.4415522887315525
glass2_Gen_50_Pop_1000,FEC,stratified,stratified,0.5,0.9681675915928004,0.6641087286763121,0.0009324009324009,-0.0009324009324009,0.0,0.1948717948717948,0.01229700390593,0.8051282051282052,0.01229700390593,13.410874509811402,4.358831965989323,0.933417930873948
haberman_Gen_50_Pop_1000,baseline,,baseline_simple,1.0,1.0,,0.0,0.0,0.0,0.2440860215053763,0.0378793869974377,0.7559139784946236,0.0378793869974377,10.602777496973674,1.7313382904294554,
haberman_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.1,1.0467962811543832,0.1479303156545247,-0.0147144368059228,0.0147144368059228,0.0,0.2293715846994534,0.013816737551075,0.7706284153005465,0.013816737551075,10.128787891070049,1.690439814630632,0.0570139947742806
haberman_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.2,1.0709707426114168,0.1264398066239787,-0.0175832892649391,0.0175832892649392,0.0,0.2265027322404371,0.0182651856976593,0.7734972677595628,0.0182651856976593,9.90015606880188,2.7740215590066786,0.029660407250715
haberman_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.3,0.9782807522372085,0.6727894937194908,-0.0233209941829719,0.023320994182972,0.0,0.2207650273224043,0.0122372653970266,0.7792349726775957,0.0122372653970266,10.838174494107564,2.221417996719918,0.0032926611464335
haberman_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.5,0.9806688429316246,0.656853875073316,-0.0250969504671249,0.025096950467125,0.0,0.2189890710382513,0.0120505432732242,0.7810109289617486,0.0120505432732242,10.811781748135884,2.164910168699004,0.0017048339863263
haberman_Gen_50_Pop_1000,FEC,stratified,stratified,0.1,1.0421637576007752,0.1723773277164727,-0.0137581526529173,0.0137581526529173,0.0,0.2303278688524589,0.0122677291369637,0.769672131147541,0.0122677291369637,10.17381138006846,1.6980167824876322,0.0711876005704243
haberman_Gen_50_Pop_1000,FEC,stratified,stratified,0.2,1.030671039099161,0.2436974996114167,-0.017719901286797,0.0177199012867972,0.0,0.2263661202185792,0.0136208420200311,0.7736338797814208,0.0136208420200311,10.287256646156312,1.7066347732260971,0.0231775864772269
haberman_Gen_50_Pop_1000,FEC,stratified,stratified,0.3,1.0232746539061937,0.2900065603195652,-0.0169002291556495,0.0169002291556495,0.0,0.2271857923497267,0.0133300015993202,0.7728142076502732,0.0133300015993202,10.36161450544993,1.5646320281500337,0.0295221213450196
haberman_Gen_50_Pop_1000,FEC,stratified,stratified,0.5,1.0036947889174943,0.465912606220682,-0.0194958575709501,0.0194958575709501,0.0,0.2245901639344261,0.0142522419188469,0.7754098360655738,0.0142522419188469,10.563746682802837,1.7282351328629242,0.0135049848868993
hepatitis_Gen_50_Pop_1000,baseline,,baseline_simple,1.0,1.0,,0.0,0.0,0.0,0.1817204301075268,0.0549229797381597,0.8182795698924731,0.0549229797381597,4.602745731671651,1.141281246468709,
hepatitis_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.1,1.087132272923471,0.0836666378136791,-0.0303763440860215,0.0303763440860216,0.0,0.1513440860215053,0.015256412498562,0.8486559139784947,0.015256412498562,4.23384149869283,0.8434526984292553,0.0070702990361659
hepatitis_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.2,1.061737958212043,0.1696574958419293,-0.0341397849462365,0.0341397849462365,0.0,0.1475806451612902,0.015463416148677,0.8524193548387097,0.015463416148677,4.335105188687643,0.966603214868652,0.0028280234936779
hepatitis_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.3,1.0895841742950754,0.0743889049192821,-0.0338709677419355,0.0338709677419355,0.0,0.1478494623655913,0.0147727222193914,0.8521505376344086,0.0147727222193914,4.224314045906067,0.7941548009716929,0.002966688259978
hepatitis_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.5,1.0106653690666718,0.4324260986805049,-0.0344086021505376,0.0344086021505377,0.0,0.1473118279569892,0.0184996242301991,0.8526881720430108,0.0184996242301991,4.554173787434896,1.018903780360628,0.0029142555362008
hepatitis_Gen_50_Pop_1000,FEC,stratified,stratified,0.1,1.183959796009967,0.0013724864157273,-0.0244623655913978,0.0244623655913978,0.0,0.1572580645161289,0.0189416011074761,0.8427419354838709,0.0189416011074761,3.887586172421773,0.3483941331807357,0.0294985503331611
hepatitis_Gen_50_Pop_1000,FEC,stratified,stratified,0.2,1.084966986621894,0.0844813379199592,-0.0309139784946236,0.0309139784946237,0.0,0.1508064516129031,0.0157413074967283,0.8491935483870968,0.0157413074967283,4.242291045188904,0.796015023569565,0.0062963851697935
hepatitis_Gen_50_Pop_1000,FEC,stratified,stratified,0.3,1.056792972968859,0.2315302841693297,-0.0301075268817204,0.0301075268817204,0.0,0.1516129032258063,0.0146351156868991,0.8483870967741935,0.0146351156868991,4.355390175183614,1.395464401896095,0.0074210189355363
hepatitis_Gen_50_Pop_1000,FEC,stratified,stratified,0.5,1.1079292039753088,0.0368560195619278,-0.0295698924731183,0.0295698924731183,0.0,0.1521505376344085,0.0159578732039309,0.8478494623655914,0.0159578732039309,4.1543680906295775,0.6626553584030702,0.0087186427777591
ionosphere_Gen_50_Pop_1000,baseline,,baseline_simple,1.0,1.0,,0.0,0.0,0.0,0.1187793427230046,0.0324623359869718,0.8812206572769953,0.0324623359869718,25.67396855354309,4.748927803310757,
ionosphere_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.1,1.133460768347199,0.0023824125110992,-8.886653252851429e-05,8.886653252848653e-05,0.0,0.1186904761904761,0.0128995113198232,0.8813095238095238,0.0128995113198232,22.65095473130544,2.756675743731963,0.9891410958547944
ionosphere_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.2,0.9049506893170788,0.991286840558708,-0.0241364855801475,0.0241364855801476,0.0,0.094642857142857,0.0081831708838497,0.905357142857143,0.0081831708838497,28.370571851730347,3.532008620659828,0.0004746441921935
ionosphere_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.3,0.8567443130711947,0.9997059980242324,-0.0313983903420523,0.0313983903420523,0.0,0.0873809523809523,0.009162800668997,0.9126190476190476,0.009162800668997,29.966896963119503,4.218007650692902,1.7019123566040633e-05
ionosphere_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.5,0.8583167430715515,0.9994935520291156,-0.0300888665325285,0.0300888665325285,0.0,0.0886904761904761,0.01010503231091,0.9113095238095238,0.0101050323109099,29.91199782689413,4.571118741210412,3.331873554323456e-05
ionosphere_Gen_50_Pop_1000,FEC,stratified,stratified,0.1,1.239881486467118,4.843560619906363e-05,-0.0144936284372903,0.0144936284372904,0.0,0.1042857142857142,0.0104083299973306,0.8957142857142857,0.0104083299973306,20.706792410214742,4.26255236501578,0.0282111828613679
ionosphere_Gen_50_Pop_1000,FEC,stratified,stratified,0.2,1.047286277316714,0.1404079620926856,-0.0260412474849094,0.0260412474849095,0.0,0.0927380952380951,0.0117905233093911,0.9072619047619048,0.0117905233093912,24.51475695768992,3.200362562851653,0.0002480316334846
ionosphere_Gen_50_Pop_1000,FEC,stratified,stratified,0.3,0.978260866405386,0.6914295094930691,-0.0292555331991951,0.0292555331991951,0.0,0.0895238095238094,0.0091720763258372,0.9104761904761904,0.0091720763258372,26.24450127283732,3.846802280860988,4.685197116308733e-05
ionosphere_Gen_50_Pop_1000,FEC,stratified,stratified,0.5,0.8879040355518777,0.997022832905028,-0.0294936284372904,0.0294936284372905,0.0,0.0892857142857142,0.0108718571969817,0.9107142857142858,0.0108718571969817,28.915251564979556,3.832597433533457,4.636157209428581e-05
irish_Gen_50_Pop_1000,baseline,,baseline_simple,1.0,1.0,,0.0,0.0,0.0,0.0123333333333333,0.0125653845499805,0.9876666666666666,0.0125653845499805,9.6849200963974,0.964137063715182,
irish_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.1,1.01765886202621,0.2609148607864994,0.0014999999999999,-0.0014999999999998,0.0,0.0138333333333332,0.0031446603773522,0.9861666666666667,0.0031446603773521,9.516863123575847,1.0210426710000162,0.5372112898603575
irish_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.2,1.016470216829777,0.2824892424818216,-0.0004166666666667,0.0004166666666668,0.0,0.0119166666666666,0.0038559117670864,0.9880833333333334,0.0038559117670864,9.527992002169292,1.0963415228187157,0.8654481502445642
irish_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.3,0.9924164129766552,0.6088081849170808,-0.0005,0.0005,0.0,0.0118333333333332,0.0052413950645054,0.9881666666666666,0.0052413950645054,9.75892777442932,1.0643858139567617,0.8442579076193951
irish_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.5,0.9735013438783556,0.8111012773206379,-0.00325,0.00325,0.0,0.0090833333333332,0.0066295843677329,0.9909166666666668,0.0066295843677329,9.948543119430544,1.2723975271152737,0.2245287210736137
irish_Gen_50_Pop_1000,FEC,stratified,stratified,0.1,1.027764429487117,0.1815323901717296,0.0068333333333332,-0.0068333333333332,0.0,0.0191666666666666,0.023999421289319,0.9808333333333332,0.023999421289319,9.423287884394329,1.1961153781682627,0.1812973545653645
irish_Gen_50_Pop_1000,FEC,stratified,stratified,0.2,1.0278576707681677,0.1848636103838039,-0.0009166666666667,0.0009166666666666,0.0,0.0114166666666666,0.0054651674773565,0.9885833333333331,0.0054651674773565,9.422433058420816,1.2301065724068472,0.7205697617176403
irish_Gen_50_Pop_1000,FEC,stratified,stratified,0.3,0.9860638842002708,0.6656004362242129,-0.0011666666666667,0.0011666666666667,0.0,0.0111666666666666,0.0049469406932185,0.9888333333333332,0.0049469406932186,9.821797808011372,1.4160165565860572,0.6444283479035968
irish_Gen_50_Pop_1000,FEC,stratified,stratified,0.5,0.9710000733744912,0.8646125416822568,-0.0011666666666667,0.0011666666666667,0.0,0.0111666666666666,0.0053124591501697,0.9888333333333332,0.0053124591501697,9.974170303344726,1.0163188578690263,0.6476892233626965
molecular_biology_promoters_Gen_50_Pop_1000,baseline,,baseline_simple,1.0,1.0,,0.0,0.0,0.0,0.2106060606060605,0.0791512599188423,0.7893939393939394,0.0791512599188423,10.273085117340088,2.0817550940108136,
molecular_biology_promoters_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.1,1.7212197592494125,1.9708306549627266e-12,0.0608225108225108,-0.0608225108225108,0.0,0.2714285714285714,0.0334465198503261,0.7285714285714285,0.0334465198503261,5.968491276105245,1.580100450425092,0.0004781479182524
molecular_biology_promoters_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.2,1.156501767200744,0.0072683945778559,-0.024098124098124,0.024098124098124,0.0,0.1865079365079364,0.0315469951021456,0.8134920634920635,0.0315469951021456,8.882896169026692,2.120532749651258,0.1360322817272005
molecular_biology_promoters_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.3,1.19721992647209,0.0017761723017337,-0.0459235209235208,0.0459235209235209,0.0,0.1646825396825396,0.0257325283124975,0.8353174603174603,0.0257325283124975,8.580783605575562,2.1576752379137614,0.0053257900065742
molecular_biology_promoters_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.5,1.12320613629621,0.0180351354947162,-0.0542568542568542,0.0542568542568542,0.0,0.1563492063492063,0.0210130195156725,0.8436507936507937,0.0210130195156725,9.146215271949767,1.9130922145103064,0.0011236294908002
molecular_biology_promoters_Gen_50_Pop_1000,FEC,stratified,stratified,0.1,1.807387924369287,1.8184538112222296e-11,0.0568542568542568,-0.0568542568542569,0.0,0.2674603174603174,0.0350107063493853,0.7325396825396825,0.0350107063493853,5.683940331141154,2.2091898066835127,0.0010408684638007
molecular_biology_promoters_Gen_50_Pop_1000,FEC,stratified,stratified,0.2,1.2446196261420486,0.0002423523570567,-0.0328282828282828,0.0328282828282828,0.0,0.1777777777777777,0.0311855281022039,0.8222222222222223,0.0311855281022039,8.25399576028188,2.076712514994156,0.044549484382444
molecular_biology_promoters_Gen_50_Pop_1000,FEC,stratified,stratified,0.3,1.1091453474857549,0.0204676042015307,-0.0629870129870129,0.062987012987013,0.0,0.1476190476190476,0.019825390471106,0.8523809523809525,0.019825390471106,9.262163106600443,1.5559630341157369,0.0002186078346278
molecular_biology_promoters_Gen_50_Pop_1000,FEC,stratified,stratified,0.5,1.0805014840614722,0.0680337317843014,-0.0578282828282827,0.0578282828282827,0.0,0.1527777777777777,0.0206387359110251,0.8472222222222222,0.0206387359110251,9.507701071103414,1.7594301838426505,0.0005811329112426
monk1_Gen_50_Pop_1000,baseline,,baseline_simple,1.0,1.0,,0.0,0.0,0.0,0.4077380952380952,0.0373390347322909,0.5922619047619048,0.0373390347322909,4.158195185661316,0.3413299492174041,
monk1_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.1,1.0410036843173596,0.0731631194478839,0.0071267696267696,-0.0071267696267697,0.0,0.4148648648648648,0.0092204907614678,0.585135135135135,0.0092204907614678,3.99440967241923,0.4910807879572009,0.3257077443141489
monk1_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.2,1.015018992490592,0.2808554238189145,0.0069015444015443,-0.0069015444015444,0.0,0.4146396396396396,0.0098405640878168,0.5853603603603603,0.0098405640878168,4.096667369206746,0.4532970518417672,0.3427969730687002
monk1_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.3,0.9841249316542084,0.7408166367186042,0.0030727155727155,-0.0030727155727154,0.0,0.4108108108108108,0.0100656611183749,0.5891891891891893,0.0100656611183749,4.225271662076314,0.4384638846572116,0.6714997659778148
monk1_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.5,0.928569164797728,0.9107189155296386,0.0035231660231659,-0.003523166023166,0.0,0.4112612612612612,0.0079862379261094,0.5887387387387387,0.0079862379261094,4.478067270914713,1.2064081201443018,0.6227044809490498
monk1_Gen_50_Pop_1000,FEC,stratified,stratified,0.1,1.0968772404967215,0.0001340479596279,0.0063760188760188,-0.0063760188760187,0.0,0.4141141141141141,0.0083815529951668,0.585885885885886,0.0083815529951668,3.790939434369405,0.3778351807426585,0.3763073549833952
monk1_Gen_50_Pop_1000,FEC,stratified,stratified,0.2,1.0342543212678723,0.0740326941102756,0.0043489918489918,-0.0043489918489918,0.0,0.4120870870870871,0.0129966642894252,0.5879129129129129,0.0129966642894252,4.020476492245992,0.3733447828552819,0.5573142269545963
monk1_Gen_50_Pop_1000,FEC,stratified,stratified,0.3,0.9836094463029822,0.7412255686625497,0.0054000429000428,-0.0054000429000428,0.0,0.4131381381381381,0.0089654225904666,0.586861861861862,0.0089654225904666,4.227486022313436,0.4599855117522754,0.4543604927186391
monk1_Gen_50_Pop_1000,FEC,stratified,stratified,0.5,0.961483632662842,0.9388032188055008,0.0044240669240668,-0.0044240669240669,0.0,0.4121621621621621,0.0103538300348704,0.5878378378378378,0.0103538300348704,4.324769600232442,0.4583766459295029,0.5428138112552617
monk3_Gen_50_Pop_1000,baseline,,baseline_simple,1.0,1.0,,0.0,0.0,0.0,0.148048048048048,0.0852032977312887,0.851951951951952,0.0852032977312887,4.388675061861674,0.8488475168242546,
monk3_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.1,0.998463928827582,0.5112881863924306,-0.0139622692670096,0.0139622692670096,0.0,0.1340857787810383,0.0806274702795548,0.8659142212189616,0.0806274702795548,4.3954267501831055,0.9569831006636558,0.524072679325793
monk3_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.2,1.008005646508254,0.4369805461065652,0.0138029677533063,-0.0138029677533062,0.0,0.1618510158013543,0.0695150871469497,0.8381489841986457,0.0695150871469497,4.353819918632508,0.8168483682211094,0.5018581812593401
monk3_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.3,0.9738524733965384,0.7120200799368394,0.0005599278736976,-0.0005599278736976,0.0,0.1486079759217456,0.0755496073289059,0.8513920240782543,0.0755496073289059,4.506509129206339,0.7429156801052711,0.9789672865418886
monk3_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.5,0.9908364438888304,0.5807430102208335,0.0266697849090625,-0.0266697849090625,0.0,0.1747178329571105,0.0619448629771166,0.8252821670428894,0.0619448629771166,4.429262860616048,0.6470973023826048,0.1785272784065225
monk3_Gen_50_Pop_1000,FEC,stratified,stratified,0.1,0.97412822353947,0.6742775023254659,-0.0050081684393196,0.0050081684393196,0.0,0.1430398796087283,0.0812023913566663,0.8569601203912716,0.0812023913566662,4.5052334547042845,1.0903386325558293,0.8195687222062595
monk3_Gen_50_Pop_1000,FEC,stratified,stratified,0.2,0.9821037562620698,0.6464814806351218,-0.0019983866484995,0.0019983866484994,0.0,0.1460496613995484,0.0784613009242225,0.8539503386004514,0.0784613009242225,4.46864705880483,0.7612239292606271,0.9262960383261192
monk3_Gen_50_Pop_1000,FEC,stratified,stratified,0.3,0.9514691926623288,0.8344725037423497,-0.0088456402226154,0.0088456402226153,0.0,0.1392024078254326,0.0778226503114968,0.8607975921745673,0.0778226503114968,4.612524604797363,0.8898478085917882,0.6812860530551017
